t,x,y,z,vx,vy,vz
1162.0000,643.121884,643.100119,-34.844447,-2.323604,-2.317862,3.114496
1163.0000,640.815834,640.801298,-31.818659,-2.292472,-2.278689,2.939599
1164.0000,638.537368,638.534453,-28.967031,-2.266809,-2.238042,2.764849
1165.0000,636.302146,636.310972,-26.297052,-2.208339,-2.212386,2.586484
1166.0000,634.109762,634.115639,-23.791842,-2.171825,-2.170435,2.419220
1167.0000,631.957332,631.963184,-21.448865,-2.136725,-2.136468,2.268766
1168.0000,629.849409,629.857123,-19.254435,-2.088164,-2.083679,2.111367
1169.0000,627.786351,627.801192,-17.207896,-2.032609,-2.029951,1.965805
1170.0000,625.773755,625.794479,-15.319296,-1.986522,-1.984996,1.819657
1171.0000,623.812704,623.837160,-13.573357,-1.927301,-1.928663,1.673208
1172.0000,621.915398,621.932010,-11.963656,-1.874375,-1.872379,1.536307
1173.0000,620.067474,620.086720,-10.491418,-1.810986,-1.812159,1.397504
1174.0000,618.290503,618.310646,-9.158685,-1.749355,-1.748953,1.270240
1175.0000,616.571402,616.581552,-7.947799,-1.682982,-1.699021,1.157324
1176.0000,614.920285,614.918729,-6.853893,-1.624078,-1.622167,1.030063
1177.0000,613.329049,613.325736,-5.874162,-1.552519,-1.559321,0.927766
1178.0000,611.813042,611.804383,-4.994717,-1.476279,-1.481543,0.826350
1179.0000,610.364700,610.354354,-4.225889,-1.411002,-1.404859,0.722089
1180.0000,608.983834,608.981301,-3.539714,-1.344965,-1.329785,0.643956
1181.0000,607.676543,607.690563,-2.934977,-1.263888,-1.250725,0.553559
1182.0000,606.451983,606.476096,-2.416065,-1.183397,-1.175926,0.487689
1183.0000,605.307907,605.338061,-1.962832,-1.103808,-1.094326,0.420882
1184.0000,604.240702,604.285279,-1.584993,-1.020245,-1.017229,0.344207
1185.0000,603.255951,603.308317,-1.263473,-0.948864,-0.933697,0.294696
1186.0000,602.348534,602.409349,-0.994716,-0.856476,-0.860279,0.239779
1187.0000,601.531653,601.589916,-0.769566,-0.778787,-0.775328,0.195887
1188.0000,600.796799,600.862606,-0.592422,-0.688058,-0.682789,0.156512
1189.0000,600.154275,600.215349,-0.453133,-0.600505,-0.614849,0.127291
1190.0000,599.600389,599.644882,-0.339643,-0.506649,-0.530861,0.089926
1191.0000,599.137345,599.163602,-0.251564,-0.416340,-0.434694,0.079530
1192.0000,598.762012,598.774255,-0.193266,-0.331830,-0.335180,0.046877
1193.0000,598.469087,598.480456,-0.148777,-0.249912,-0.245481,0.046924
1194.0000,598.268922,598.273377,-0.107732,-0.153487,-0.154172,0.030200
1195.0000,598.162467,598.164047,-0.084045,-0.058837,-0.062615,0.023037
1196.0000,598.146217,598.151314,-0.068785,0.030457,0.037182,0.013206
1197.0000,598.220351,598.228497,-0.050354,0.121365,0.126033,0.023117
1198.0000,598.391016,598.402126,-0.033341,0.217603,0.232460,0.017419
1199.0000,598.654378,598.677665,-0.019896,0.314568,0.321001,0.014429
1200.0000,599.017582,599.042961,-0.015147,0.414877,0.411855,0.004562
1201.0000,599.469224,599.493437,-0.011598,0.490108,0.493040,0.004729
1202.0000,600.000804,600.033951,-0.009389,0.575181,0.588704,0.002313
1203.0000,600.629585,600.674256,-0.002160,0.689478,0.692334,0.002061
1204.0000,601.366075,601.410571,-0.007461,0.785850,0.782136,-0.006152
1205.0000,602.198292,602.244187,-0.007495,0.877302,0.881310,0.009775
1206.0000,603.126705,603.163532,-0.008781,0.978022,0.958827,0.001052
1207.0000,604.148460,604.169793,-0.018466,1.065987,1.056895,-0.017663
1208.0000,605.260179,605.272033,-0.047550,1.159534,1.151906,-0.032994
1209.0000,606.463093,606.480391,-0.086772,1.258954,1.261958,-0.045661
1210.0000,607.767391,607.780749,-0.139220,1.345213,1.350207,-0.058249
1211.0000,609.157862,609.170053,-0.207074,1.427040,1.430545,-0.071123
1212.0000,610.629871,610.641487,-0.298221,1.517710,1.502592,-0.110329
1213.0000,612.190679,612.190753,-0.419591,1.607263,1.598291,-0.135476
1214.0000,613.833168,613.830327,-0.565364,1.683840,1.691239,-0.164008
1215.0000,615.559642,615.563471,-0.746671,1.767977,1.775102,-0.209094
1216.0000,617.370006,617.382185,-0.972855,1.857084,1.869132,-0.251601
1217.0000,619.272516,619.288006,-1.246567,1.949674,1.947501,-0.294795
1218.0000,621.257408,621.268509,-1.568894,2.031200,2.026308,-0.346454
1219.0000,623.324762,623.342908,-1.954511,2.099483,2.113875,-0.419579
1220.0000,625.464565,625.491996,-2.400124,2.186004,2.190922,-0.482418
1221.0000,627.683498,627.720373,-2.922506,2.260866,2.267862,-0.563667
1222.0000,629.977110,630.024490,-3.523536,2.329211,2.343923,-0.643857
1223.0000,632.347292,632.407417,-4.217010,2.421365,2.423793,-0.745043
1224.0000,634.799095,634.864518,-5.008523,2.488111,2.486457,-0.831934
1225.0000,637.309976,637.383391,-5.897871,2.547489,2.559388,-0.945693
1226.0000,639.894547,639.972397,-6.883501,2.624680,2.629027,-1.038730
1227.0000,642.552286,642.627799,-7.967490,2.695106,2.687452,-1.132348
1228.0000,645.277424,645.342817,-9.172455,2.755534,2.747654,-1.272585
1229.0000,648.059531,648.126213,-10.509581,2.806616,2.815862,-1.399362
1230.0000,650.898796,650.982400,-11.977843,2.867094,2.876584,-1.534925
1231.0000,653.798199,653.893092,-13.578699,2.932292,2.939227,-1.662365
1232.0000,656.755046,656.861039,-15.323158,2.989282,2.992687,-1.816054
1233.0000,659.762672,659.868867,-17.215333,3.031483,3.037798,-1.961973
1234.0000,662.816526,662.927129,-19.248773,3.072935,3.080262,-2.110884
1235.0000,665.924943,666.035638,-21.438658,3.128957,3.125260,-2.275323
1236.0000,669.072933,669.184760,-23.787130,3.167437,3.176049,-2.427828
1237.0000,672.259201,672.382014,-26.302788,3.210444,3.216174,-2.600591
1238.0000,675.495253,675.612214,-28.989445,3.250321,3.247106,-2.775330
1239.0000,678.758390,678.880870,-31.844482,3.282369,3.287886,-2.937221
1240.0000,682.058267,682.182480,-34.858821,3.313811,3.318861,-3.106312
1241.0000,685.392958,685.521405,-38.052318,3.350454,3.353055,-3.290281
1242.0000,688.763233,688.887276,-41.428501,3.382374,3.384487,-3.462078
1243.0000,692.155329,692.278533,-44.975430,3.410469,3.399409,-3.637446
1244.0000,695.573472,695.691002,-48.697872,3.429630,3.417522,-3.811928
1245.0000,699.015245,699.117522,-52.596280,3.450769,3.450523,-3.988253
1246.0000,702.459930,702.576615,-56.678283,3.451354,3.468004,-4.173524
1247.0000,705.921735,706.051473,-60.932648,3.474545,3.479805,-4.338199
1248.0000,709.398795,709.535942,-65.362042,3.479168,3.486944,-4.513057
1249.0000,712.881047,713.025580,-69.955608,3.484038,3.482298,-4.668317
1250.0000,716.366960,716.512553,-74.705801,3.487323,3.495654,-4.835722
1251.0000,719.860422,720.003137,-79.624839,3.502120,3.500424,-4.992953
1252.0000,723.359576,723.510452,-84.693377,3.493290,3.510677,-5.144489
1253.0000,726.855840,727.014849,-89.914785,3.500726,3.500731,-5.297423
1254.0000,730.352589,730.519150,-95.286203,3.495529,3.504723,-5.450535
1255.0000,733.839450,734.008988,-100.805369,3.485619,3.482023,-5.579927
1256.0000,737.313341,737.476416,-106.449621,3.472072,3.455153,-5.710909
1257.0000,740.775698,740.930335,-112.219516,3.456538,3.451556,-5.829801
1258.0000,744.213580,744.362845,-118.108353,3.423949,3.420885,-5.944591
1259.0000,747.631917,747.770822,-124.105089,3.399271,3.398155,-6.039654
1260.0000,751.015317,751.168973,-130.193085,3.368762,3.384112,-6.136878
1261.0000,754.381913,754.546032,-136.363995,3.360337,3.368382,-6.203474
1262.0000,757.720998,757.896349,-142.603326,3.327590,3.332400,-6.278255
1263.0000,761.025307,761.215585,-148.924221,3.281245,3.307662,-6.361690
1264.0000,764.280213,764.502026,-155.309569,3.237447,3.264080,-6.407962
1265.0000,767.503384,767.738117,-161.738254,3.199982,3.210061,-6.450408
1266.0000,770.691526,770.929262,-168.196311,3.178998,3.167107,-6.471272
1267.0000,773.844218,774.081916,-174.680475,3.135591,3.131177,-6.483423
1268.0000,776.949568,777.183335,-181.164420,3.080637,3.077163,-6.476911
1269.0000,780.005375,780.240964,-187.639221,3.023850,3.034700,-6.468807
1270.0000,783.013500,783.252710,-194.097604,2.982982,2.983566,-6.447291
1271.0000,785.967179,786.205587,-200.523208,2.918678,2.930984,-6.414628
1272.0000,788.858535,789.111476,-206.909830,2.863264,2.878291,-6.362706
1273.0000,791.699682,791.949491,-213.240158,2.809489,2.812469,-6.295559
1274.0000,794.469311,794.720836,-219.493545,2.729041,2.738112,-6.216257
1275.0000,797.179365,797.428013,-225.672878,2.683060,2.674602,-6.135137
1276.0000,799.836433,800.071958,-231.748432,2.626563,2.612420,-6.013884
1277.0000,802.422533,802.647655,-237.706549,2.547873,2.537002,-5.902574
1278.0000,804.933314,805.157784,-243.544190,2.482977,2.475016,-5.766747
1279.0000,807.372073,807.601152,-249.251816,2.400218,2.404613,-5.645674
1280.0000,809.740937,809.974526,-254.815782,2.334600,2.342960,-5.481393
1281.0000,812.032251,812.280514,-260.207549,2.257014,2.278553,-5.303079
1282.0000,814.253528,814.521688,-265.426761,2.186417,2.199721,-5.125807
1283.0000,816.396199,816.686428,-270.458526,2.101152,2.121446,-4.937542
